DateTime,TEMP,DWPT,TSUN,PRCP,WSPD,WPGT,PRES,RHUM
2023-08-17 09:00:00,26.7 °C,21.2 °C,—,0 mm,24.1 km/h,—,1010.7 hPa,72 %
2023-08-17 10:00:00,28 °C,22 °C,—,0 mm,24.1 km/h,—,1011 hPa,70 %
2023-08-17 11:00:00,30 °C,21.9 °C,—,0 mm,25.9 km/h,—,1010 hPa,62 %
2023-08-16 06:00:00,24.2 °C,21.5 °C,—,0 mm,3.6 km/h,—,1011.2 hPa,85 %
2023-08-16 07:00:00,24 °C,22.1 °C,—,0 mm,0 km/h,—,1011 hPa,89 %
2023-08-16 08:00:00,24 °C,22.1 °C,—,0 mm,3.6 km/h,—,1011 hPa,89 %
2023-08-16 09:00:00,25.1 °C,21.6 °C,—,0 mm,3.6 km/h,—,1011.6 hPa,81 %
2023-08-16 10:00:00,25 °C,22.1 °C,—,0 mm,7.6 km/h,—,1011 hPa,84 %
2023-08-16 11:00:00,25 °C,22.1 °C,—,0 mm,11.2 km/h,—,1012 hPa,84 %
2023-08-15 06:00:00,25.2 °C,22.5 °C,—,0 mm,9.4 km/h,—,1011.9 hPa,85 %
2023-08-15 07:00:00,25 °C,22.1 °C,—,0 mm,7.6 km/h,—,1012 hPa,84 %
2023-08-15 08:00:00,26 °C,23.1 °C,—,0 mm,3.6 km/h,—,1012 hPa,84 %
2023-08-15 09:00:00,25 °C,22.3 °C,—,0 mm,5.4 km/h,—,1012.6 hPa,85 %
2023-08-15 10:00:00,25 °C,23.1 °C,—,0 mm,5.4 km/h,—,1012 hPa,89 %
2023-08-15 11:00:00,26 °C,23.1 °C,—,0 mm,14.8 km/h,—,1012 hPa,84 %
2023-08-14 06:00:00,25.1 °C,21 °C,—,0 mm,25.9 km/h,—,1013.5 hPa,78 %
2023-08-14 07:00:00,26 °C,21 °C,—,0 mm,25.9 km/h,—,1013 hPa,74 %
2023-08-14 08:00:00,26 °C,22.1 °C,—,0 mm,29.5 km/h,—,1014 hPa,79 %
2023-08-14 09:00:00,26.2 °C,21.2 °C,—,0 mm,27.7 km/h,—,1014 hPa,74 %
2023-08-14 10:00:00,27 °C,21.1 °C,—,0 mm,25.9 km/h,—,1014 hPa,70 %
2023-08-14 11:00:00,27 °C,21.1 °C,—,0 mm,35.3 km/h,—,1013 hPa,70 %
2023-08-13 06:00:00,23.7 °C,18.4 °C,—,0 mm,31.7 km/h,—,1015.2 hPa,72 %
2023-08-13 07:00:00,24 °C,18 °C,—,0 mm,29.5 km/h,—,1015 hPa,69 %
2023-08-13 08:00:00,25 °C,18.9 °C,—,0 mm,33.5 km/h,—,1015 hPa,69 %
2023-08-13 09:00:00,26.2 °C,19.1 °C,—,0 mm,35.3 km/h,—,1015.1 hPa,65 %
2023-08-13 10:00:00,25 °C,18.9 °C,—,0 mm,40.7 km/h,—,1015 hPa,69 %
2023-08-13 11:00:00,26 °C,20.1 °C,—,0 mm,38.9 km/h,—,1015 hPa,70 %
2023-08-12 06:00:00,21.4 °C,16.8 °C,—,0 mm,11.2 km/h,—,1017.5 hPa,75 %
2023-08-12 07:00:00,22 °C,16.9 °C,—,0 mm,14.8 km/h,—,1017 hPa,73 %
2023-08-12 08:00:00,24 °C,17 °C,—,0 mm,18.4 km/h,—,1017 hPa,65 %
2023-08-12 09:00:00,26 °C,17.1 °C,—,0 mm,22.3 km/h,—,1017.5 hPa,58 %
2023-08-12 10:00:00,27 °C,16 °C,—,0 mm,31.7 km/h,—,1017 hPa,51 %
2023-08-12 11:00:00,28 °C,16.9 °C,—,0 mm,29.5 km/h,—,1017 hPa,51 %
2023-08-11 06:00:00,22.2 °C,18.6 °C,—,0 mm,25.9 km/h,—,1014.7 hPa,80 %
2023-08-11 07:00:00,22 °C,19 °C,—,0 mm,22.3 km/h,—,1015 hPa,83 %
2023-08-11 08:00:00,23 °C,18.1 °C,—,0 mm,29.5 km/h,—,1015 hPa,74 %
2023-08-11 09:00:00,23.5 °C,17.9 °C,—,0 mm,27.7 km/h,—,1015.6 hPa,71 %
2023-08-11 10:00:00,24 °C,18 °C,—,0 mm,35.3 km/h,—,1016 hPa,69 %
2023-08-11 11:00:00,26 °C,17.1 °C,—,0.2 mm,29.5 km/h,—,1016 hPa,58 %
2023-08-10 06:00:00,22.7 °C,16.7 °C,—,0 mm,14.8 km/h,—,1013.3 hPa,69 %
2023-08-10 07:00:00,23 °C,17 °C,—,0 mm,14.8 km/h,—,1013 hPa,69 %
2023-08-10 08:00:00,24 °C,17 °C,—,0 mm,13 km/h,—,1013 hPa,65 %
2023-08-10 09:00:00,24.7 °C,17.4 °C,—,0 mm,22.3 km/h,—,1013.3 hPa,64 %
2023-08-10 10:00:00,25 °C,18 °C,—,0 mm,16.6 km/h,—,1013 hPa,65 %
2023-08-10 11:00:00,25 °C,17 °C,—,0 mm,18.4 km/h,—,1013 hPa,61 %
2023-08-09 06:00:00,22.2 °C,15.1 °C,—,0 mm,29.5 km/h,—,1014.7 hPa,64 %
2023-08-09 07:00:00,22 °C,15.1 °C,—,0 mm,25.9 km/h,—,1014 hPa,65 %
2023-08-09 08:00:00,23 °C,16.1 °C,—,0 mm,29.5 km/h,—,1015 hPa,65 %
2023-08-09 09:00:00,23.5 °C,15.3 °C,—,0 mm,29.5 km/h,—,1015.4 hPa,60 %
2023-08-09 10:00:00,24 °C,14.1 °C,—,0 mm,35.3 km/h,—,1015 hPa,54 %
2023-08-09 11:00:00,25 °C,15 °C,—,0 mm,33.5 km/h,—,1015 hPa,54 %
2023-08-08 06:00:00,24.2 °C,21.5 °C,—,0 mm,16.6 km/h,—,1009 hPa,85 %
2023-08-08 07:00:00,24 °C,22.1 °C,—,0 mm,18.4 km/h,—,1010 hPa,89 %
2023-08-08 08:00:00,26 °C,21 °C,—,0 mm,24.1 km/h,—,1010 hPa,74 %
2023-08-08 09:00:00,27.1 °C,17.3 °C,—,0 mm,33.5 km/h,—,1010.4 hPa,55 %
2023-08-08 10:00:00,28 °C,16.9 °C,—,0 mm,33.5 km/h,—,1011 hPa,51 %
2023-08-08 11:00:00,29 °C,15.9 °C,—,0 mm,31.7 km/h,—,1011 hPa,45 %
2023-08-07 06:00:00,24.1 °C,19.8 °C,—,0 mm,5.4 km/h,—,1007.2 hPa,77 %
2023-08-07 07:00:00,25 °C,21.1 °C,—,0 mm,9.4 km/h,—,1008 hPa,79 %
2023-08-07 08:00:00,26 °C,21 °C,—,0 mm,13 km/h,—,1008 hPa,74 %
2023-08-07 09:00:00,27 °C,21.1 °C,—,0 mm,13 km/h,—,1008.5 hPa,70 %
2023-08-07 10:00:00,28 °C,20 °C,—,0 mm,16.6 km/h,—,1009 hPa,62 %
2023-08-07 11:00:00,29 °C,21 °C,—,0 mm,14.8 km/h,—,1009 hPa,62 %
2023-08-06 06:00:00,23.9 °C,22 °C,—,0 mm,3.6 km/h,—,1002.2 hPa,89 %
2023-08-06 07:00:00,24 °C,22.1 °C,—,0 mm,3.6 km/h,—,1002 hPa,89 %
2023-08-06 08:00:00,27 °C,22 °C,—,0 mm,1.8 km/h,—,1002 hPa,74 %
2023-08-06 09:00:00,26.5 °C,22.1 °C,—,0 mm,9.4 km/h,—,1002.4 hPa,77 %
2023-08-06 10:00:00,29 °C,21 °C,—,0 mm,7.6 km/h,—,1002 hPa,62 %
2023-08-06 11:00:00,29 °C,22 °C,—,0 mm,11.2 km/h,—,1002 hPa,66 %
2023-08-05 06:00:00,24.7 °C,21 °C,—,0 mm,18.4 km/h,—,1008.2 hPa,80 %
2023-08-05 07:00:00,25 °C,21.1 °C,—,0 mm,16.6 km/h,—,1008 hPa,79 %
2023-08-05 08:00:00,26 °C,21 °C,—,0 mm,22.3 km/h,—,1008 hPa,74 %
2023-08-05 09:00:00,27.2 °C,21 °C,—,0 mm,13 km/h,—,1008 hPa,69 %
2023-08-05 10:00:00,29 °C,21 °C,—,0 mm,13 km/h,—,1007 hPa,62 %
2023-08-05 11:00:00,29 °C,21 °C,—,0 mm,7.6 km/h,—,1007 hPa,62 %
2023-08-04 06:00:00,27 °C,15.1 °C,—,0 mm,7.6 km/h,—,1010.2 hPa,48 %
2023-08-04 07:00:00,28 °C,16 °C,—,0 mm,13 km/h,—,1010 hPa,48 %
2023-08-04 08:00:00,30 °C,16.1 °C,—,0 mm,11.2 km/h,—,1010 hPa,43 %
2023-08-04 09:00:00,32 °C,14.6 °C,—,0 mm,16.6 km/h,—,1010.5 hPa,35 %
2023-08-04 10:00:00,34 °C,15.9 °C,—,0 mm,22.3 km/h,—,1010 hPa,34 %
2023-08-04 11:00:00,35 °C,14.8 °C,—,0 mm,24.1 km/h,—,1010 hPa,30 %
2023-08-03 06:00:00,24.1 °C,20.8 °C,—,0 mm,5.4 km/h,—,1009.9 hPa,82 %
2023-08-03 07:00:00,25 °C,20 °C,—,0 mm,5.4 km/h,—,1010 hPa,74 %
2023-08-03 08:00:00,25 °C,20 °C,—,0 mm,11.2 km/h,—,1011 hPa,74 %
2023-08-03 09:00:00,25.7 °C,19.4 °C,—,0 mm,13 km/h,—,1011.2 hPa,68 %
2023-08-03 10:00:00,27 °C,19.1 °C,—,0 mm,9.4 km/h,—,1011 hPa,62 %
2023-08-03 11:00:00,29 °C,18.2 °C,—,0 mm,7.6 km/h,—,1011 hPa,52 %
2023-08-02 06:00:00,22 °C,18.8 °C,—,0 mm,3.6 km/h,—,1009 hPa,82 %
2023-08-02 07:00:00,23 °C,19 °C,—,0 mm,3.6 km/h,—,1009 hPa,78 %
2023-08-02 08:00:00,24 °C,19.1 °C,—,0 mm,7.6 km/h,—,1009 hPa,74 %
2023-08-02 09:00:00,24.7 °C,19.3 °C,—,0 mm,7.6 km/h,—,1009.6 hPa,72 %
2023-08-02 10:00:00,25 °C,20 °C,—,0 mm,9.4 km/h,—,1010 hPa,74 %
2023-08-02 11:00:00,26 °C,21 °C,—,0 mm,11.2 km/h,—,1009 hPa,74 %
2023-08-01 06:00:00,22.1 °C,18.9 °C,—,0 mm,9.4 km/h,—,1009.5 hPa,82 %
2023-08-01 07:00:00,23 °C,19 °C,—,0 mm,11.2 km/h,—,1010 hPa,78 %
2023-08-01 08:00:00,25 °C,18.9 °C,—,0 mm,16.6 km/h,—,1010 hPa,69 %
2023-08-01 09:00:00,25.6 °C,18 °C,—,0 mm,16.6 km/h,—,1010.1 hPa,63 %
2023-08-01 10:00:00,26 °C,17.9 °C,—,0 mm,18.4 km/h,—,1010 hPa,61 %
2023-08-01 11:00:00,28 °C,18.1 °C,—,0 mm,9.4 km/h,—,1010 hPa,55 %
2023-07-31 06:00:00,20.8 °C,16.8 °C,—,0 mm,9.4 km/h,—,1008.4 hPa,78 %
2023-07-31 07:00:00,22 °C,16.9 °C,—,0 mm,13 km/h,—,1009 hPa,73 %
2023-07-31 08:00:00,24 °C,18 °C,—,0 mm,9.4 km/h,—,1009 hPa,69 %
2023-07-31 09:00:00,24.5 °C,17 °C,—,0 mm,20.5 km/h,—,1009.3 hPa,63 %
2023-07-31 10:00:00,26 °C,17.1 °C,—,0 mm,20.5 km/h,—,1009 hPa,58 %
2023-07-31 11:00:00,27 °C,16 °C,—,0 mm,22.3 km/h,—,1009 hPa,51 %
2023-07-30 06:00:00,20.7 °C,15.5 °C,—,0 mm,11.2 km/h,—,1012.1 hPa,72 %
2023-07-30 07:00:00,22 °C,16.1 °C,—,0 mm,11.2 km/h,—,1013 hPa,69 %
2023-07-30 08:00:00,24 °C,16 °C,—,0 mm,14.8 km/h,—,1013 hPa,61 %
2023-07-30 09:00:00,24.6 °C,15.8 °C,—,0 mm,20.5 km/h,—,1013.2 hPa,58 %
2023-07-30 10:00:00,26 °C,15.1 °C,—,0 mm,22.3 km/h,—,1013 hPa,51 %
2023-07-30 11:00:00,27 °C,15.1 °C,—,0 mm,18.4 km/h,—,1012 hPa,48 %
2023-07-29 06:00:00,20.3 °C,13 °C,—,0 mm,11.2 km/h,—,1012.7 hPa,63 %
2023-07-29 07:00:00,21 °C,13.9 °C,—,0 mm,11.2 km/h,—,1013 hPa,64 %
2023-07-29 08:00:00,23 °C,14 °C,—,0 mm,14.8 km/h,—,1013 hPa,57 %
2023-07-29 09:00:00,24.1 °C,14.2 °C,—,0 mm,16.6 km/h,—,1013.6 hPa,54 %
2023-07-29 10:00:00,26 °C,14.1 °C,—,0 mm,16.6 km/h,—,1013 hPa,48 %
2023-07-29 11:00:00,27 °C,14.1 °C,—,0 mm,16.6 km/h,—,1012 hPa,45 %
2023-07-28 06:00:00,20.1 °C,14 °C,—,0 mm,7.6 km/h,—,1015.4 hPa,68 %
2023-07-28 07:00:00,21 °C,15.1 °C,—,0 mm,5.4 km/h,—,1016 hPa,69 %
2023-07-28 08:00:00,22 °C,15.1 °C,—,0 mm,7.6 km/h,—,1016 hPa,65 %
2023-07-28 09:00:00,22 °C,15.1 °C,—,0 mm,5.4 km/h,—,1016.7 hPa,65 %
2023-07-28 10:00:00,23 °C,16.1 °C,—,0 mm,9.4 km/h,—,1017 hPa,65 %
2023-07-28 11:00:00,24 °C,16 °C,—,0 mm,11.2 km/h,—,1016 hPa,61 %
2023-07-27 06:00:00,25.8 °C,20.1 °C,—,0 mm,31.7 km/h,—,1003.9 hPa,71 %
2023-07-27 07:00:00,25 °C,20 °C,—,0 mm,33.5 km/h,—,1004 hPa,74 %
2023-07-27 08:00:00,25 °C,21.1 °C,—,0 mm,18.4 km/h,—,1004 hPa,79 %
2023-07-27 09:00:00,26.1 °C,20.2 °C,—,0 mm,22.3 km/h,—,1004.4 hPa,70 %
2023-07-27 10:00:00,27 °C,20.1 °C,—,0 mm,27.7 km/h,—,1004 hPa,66 %
2023-07-27 11:00:00,27 °C,20.1 °C,—,0 mm,40.7 km/h,—,1004 hPa,66 %
2023-07-26 06:00:00,24.7 °C,17.9 °C,—,0 mm,13 km/h,—,1006.5 hPa,66 %
2023-07-26 07:00:00,25 °C,20 °C,—,0 mm,9.4 km/h,—,1006 hPa,74 %
2023-07-26 08:00:00,26 °C,20.1 °C,—,0 mm,9.4 km/h,—,1006 hPa,70 %
2023-07-26 09:00:00,27.2 °C,17.9 °C,—,0 mm,9.4 km/h,—,1006.7 hPa,57 %
2023-07-26 10:00:00,29 °C,15.2 °C,—,0 mm,11.2 km/h,—,1006 hPa,43 %
2023-07-26 11:00:00,29 °C,15.2 °C,—,0 mm,11.2 km/h,—,1005 hPa,43 %
2023-07-25 06:00:00,23.2 °C,15.3 °C,—,0 mm,7.6 km/h,—,1012.5 hPa,61 %
2023-07-25 07:00:00,24 °C,16 °C,—,0 mm,1.8 km/h,—,1013 hPa,61 %
2023-07-25 08:00:00,25 °C,14.2 °C,—,0 mm,7.6 km/h,—,1013 hPa,51 %
2023-07-25 09:00:00,25.6 °C,17 °C,—,0 mm,11.2 km/h,—,1013.3 hPa,59 %
2023-07-25 10:00:00,25 °C,18 °C,—,0 mm,13 km/h,—,1012 hPa,65 %
2023-07-25 11:00:00,26 °C,18.9 °C,—,0 mm,11.2 km/h,—,1012 hPa,65 %
2023-07-24 06:00:00,25 °C,19.8 °C,—,0 mm,13 km/h,—,1015.6 hPa,73 %
2023-07-24 07:00:00,25 °C,18.9 °C,—,0 mm,22.3 km/h,—,1016 hPa,69 %
2023-07-24 08:00:00,26 °C,18.9 °C,—,0 mm,24.1 km/h,—,1016 hPa,65 %
2023-07-24 09:00:00,27.6 °C,18 °C,—,0 mm,22.3 km/h,—,1016.2 hPa,56 %
2023-07-24 10:00:00,28 °C,18.1 °C,—,0 mm,22.3 km/h,—,1016 hPa,55 %
2023-07-24 11:00:00,28 °C,16.9 °C,—,0 mm,22.3 km/h,—,1016 hPa,51 %
2023-07-23 06:00:00,25.8 °C,21.2 °C,—,0 mm,5.4 km/h,—,1012.7 hPa,76 %
2023-07-23 07:00:00,26 °C,22.1 °C,—,0 mm,7.6 km/h,—,1014 hPa,79 %
2023-07-23 08:00:00,27 °C,21.1 °C,—,0 mm,25.9 km/h,—,1014 hPa,70 %
2023-07-23 09:00:00,29.1 °C,20.5 °C,—,0 mm,20.5 km/h,—,1013.9 hPa,60 %
2023-07-23 10:00:00,31 °C,20 °C,—,0 mm,22.3 km/h,—,1013 hPa,52 %
2023-07-23 11:00:00,32 °C,20.9 °C,—,0 mm,14.8 km/h,—,1013 hPa,52 %
2023-07-22 06:00:00,24.4 °C,22.1 °C,—,0 mm,11.2 km/h,—,1014.2 hPa,87 %
2023-07-22 07:00:00,25 °C,22.1 °C,—,0 mm,7.6 km/h,—,1014 hPa,84 %
2023-07-22 08:00:00,26 °C,22.1 °C,—,0 mm,9.4 km/h,—,1014 hPa,79 %
2023-07-22 09:00:00,26.1 °C,21.3 °C,—,0 mm,7.6 km/h,—,1014.8 hPa,75 %
2023-07-22 10:00:00,27 °C,22 °C,—,0 mm,9.4 km/h,—,1015 hPa,74 %
2023-07-22 11:00:00,27 °C,20.1 °C,—,0 mm,13 km/h,—,1015 hPa,66 %
2023-07-21 06:00:00,23.9 °C,19.2 °C,—,0 mm,7.6 km/h,—,1010.2 hPa,75 %
2023-07-21 07:00:00,25 °C,20 °C,—,0 mm,3.6 km/h,—,1011 hPa,74 %
2023-07-21 08:00:00,27 °C,20.1 °C,—,0 mm,1.8 km/h,—,1012 hPa,66 %
2023-07-21 09:00:00,26.7 °C,21.9 °C,—,0 mm,11.2 km/h,—,1011.9 hPa,75 %
2023-07-21 10:00:00,28 °C,22 °C,—,0 mm,9.4 km/h,—,1012 hPa,70 %
2023-07-21 11:00:00,29 °C,21 °C,—,0 mm,11.2 km/h,—,1012 hPa,62 %
2023-07-20 06:00:00,24.3 °C,13.5 °C,—,0 mm,7.6 km/h,—,1009.5 hPa,51 %
2023-07-20 07:00:00,25 °C,14.2 °C,—,0 mm,1.8 km/h,—,1010 hPa,51 %
2023-07-20 08:00:00,26 °C,16 °C,—,0 mm,7.6 km/h,—,1010 hPa,54 %
2023-07-20 09:00:00,28.7 °C,13.4 °C,—,0 mm,18.4 km/h,—,1010 hPa,39 %
2023-07-20 10:00:00,29 °C,16.9 °C,—,0 mm,9.4 km/h,—,1009 hPa,48 %
2023-07-20 11:00:00,30 °C,16.1 °C,—,0 mm,11.2 km/h,—,1009 hPa,43 %
2023-07-19 06:00:00,22.2 °C,18.4 °C,—,0 mm,9.4 km/h,—,1013.5 hPa,79 %
2023-07-19 07:00:00,24 °C,19.1 °C,—,0 mm,7.6 km/h,—,1013 hPa,74 %
2023-07-19 08:00:00,25 °C,20 °C,—,0 mm,13 km/h,—,1013 hPa,74 %
2023-07-19 09:00:00,25.7 °C,19.8 °C,—,0 mm,16.6 km/h,—,1013.8 hPa,70 %
2023-07-19 10:00:00,26 °C,20.1 °C,—,0 mm,11.2 km/h,—,1013 hPa,70 %
2023-07-19 11:00:00,26 °C,18.9 °C,—,0 mm,9.4 km/h,—,1012 hPa,65 %
2023-07-18 06:00:00,22.7 °C,18 °C,—,0 mm,13 km/h,—,1014.7 hPa,75 %
2023-07-18 07:00:00,24 °C,18 °C,—,0 mm,14.8 km/h,—,1014 hPa,69 %
2023-07-18 08:00:00,25 °C,18 °C,—,0 mm,18.4 km/h,—,1014 hPa,65 %
2023-07-18 09:00:00,26.5 °C,15.8 °C,—,0 mm,22.3 km/h,—,1014.8 hPa,52 %
2023-07-18 10:00:00,29 °C,14 °C,—,0 mm,22.3 km/h,—,1014 hPa,40 %
2023-07-18 11:00:00,29 °C,14 °C,—,0 mm,29.5 km/h,—,1014 hPa,40 %
2023-07-17 06:00:00,22.6 °C,20.3 °C,—,0 mm,14.8 km/h,—,1017 hPa,87 %
2023-07-17 07:00:00,24 °C,19.9 °C,—,0 mm,14.8 km/h,—,1017 hPa,78 %
2023-07-17 08:00:00,25 °C,20 °C,—,0 mm,24.1 km/h,—,1017 hPa,74 %
2023-07-17 09:00:00,26.7 °C,17.8 °C,—,0 mm,25.9 km/h,—,1017.8 hPa,58 %
2023-07-17 10:00:00,28 °C,16.9 °C,—,0 mm,29.5 km/h,—,1017 hPa,51 %
2023-07-17 11:00:00,29 °C,15.9 °C,—,0 mm,27.7 km/h,—,1017 hPa,45 %
2023-07-16 06:00:00,23.2 °C,19.4 °C,—,0 mm,20.5 km/h,—,1016.4 hPa,79 %
2023-07-16 07:00:00,24 °C,19.1 °C,—,0 mm,25.9 km/h,—,1017 hPa,74 %
2023-07-16 08:00:00,25 °C,18.9 °C,—,0 mm,27.7 km/h,—,1017 hPa,69 %
2023-07-16 09:00:00,26.6 °C,17.4 °C,—,0 mm,27.7 km/h,—,1017.5 hPa,57 %
2023-07-16 10:00:00,28 °C,16.9 °C,—,0 mm,29.5 km/h,—,1017 hPa,51 %
2023-07-16 11:00:00,29 °C,15.9 °C,—,0 mm,25.9 km/h,—,1017 hPa,45 %
2023-07-15 06:00:00,25.3 °C,19 °C,—,0 mm,18.4 km/h,—,1015.4 hPa,68 %
2023-07-15 07:00:00,26 °C,20.1 °C,—,0 mm,18.4 km/h,—,1016 hPa,70 %
2023-07-15 08:00:00,27 °C,19.1 °C,—,0 mm,22.3 km/h,—,1016 hPa,62 %
2023-07-15 09:00:00,29 °C,17.8 °C,—,0 mm,29.5 km/h,—,1016.2 hPa,51 %
2023-07-15 10:00:00,30 °C,18.1 °C,—,0 mm,24.1 km/h,—,1016 hPa,49 %
2023-07-15 11:00:00,31 °C,18 °C,—,0 mm,31.7 km/h,—,1016 hPa,46 %
2023-07-14 06:00:00,24.8 °C,21.1 °C,—,0 mm,9.4 km/h,—,1013.4 hPa,80 %
2023-07-14 07:00:00,25 °C,20 °C,—,0 mm,5.4 km/h,—,1013 hPa,74 %
2023-07-14 08:00:00,27 °C,19.1 °C,—,0 mm,7.6 km/h,—,1013 hPa,62 %
2023-07-14 09:00:00,27.5 °C,18.2 °C,—,0 mm,9.4 km/h,—,1013.7 hPa,57 %
2023-07-14 10:00:00,29 °C,18.2 °C,—,0 mm,9.4 km/h,—,1014 hPa,52 %
2023-07-14 11:00:00,31 °C,17 °C,—,0 mm,7.6 km/h,—,1014 hPa,43 %
2023-07-13 06:00:00,23.2 °C,21.1 °C,—,0 mm,3.6 km/h,—,1016.8 hPa,88 %
2023-07-13 07:00:00,24 °C,20.9 °C,—,0 mm,5.4 km/h,—,1017 hPa,83 %
2023-07-13 08:00:00,26 °C,21 °C,—,0 mm,5.4 km/h,—,1017 hPa,74 %
2023-07-13 09:00:00,27 °C,18.6 °C,—,0 mm,7.6 km/h,—,1017.4 hPa,60 %
2023-07-13 10:00:00,27 °C,19.1 °C,—,0 mm,9.4 km/h,—,1017 hPa,62 %
2023-07-13 11:00:00,28 °C,19 °C,—,0 mm,9.4 km/h,—,1017 hPa,58 %
2023-07-12 06:00:00,24.6 °C,20.1 °C,—,0 mm,11.2 km/h,—,1015.6 hPa,76 %
2023-07-12 07:00:00,25 °C,20 °C,—,0 mm,14.8 km/h,—,1016 hPa,74 %
2023-07-12 08:00:00,26 °C,20.1 °C,—,0 mm,13 km/h,—,1017 hPa,70 %
2023-07-12 09:00:00,26.5 °C,20.6 °C,—,0 mm,14.8 km/h,—,1017.3 hPa,70 %
2023-07-12 10:00:00,27 °C,21.1 °C,—,0 mm,16.6 km/h,—,1017 hPa,70 %
2023-07-12 11:00:00,27 °C,21.1 °C,—,0 mm,18.4 km/h,—,1017 hPa,70 %
2023-07-11 06:00:00,21.8 °C,18.8 °C,—,0 mm,7.6 km/h,—,1016.5 hPa,83 %
2023-07-11 07:00:00,23 °C,19 °C,—,0 mm,3.6 km/h,—,1016 hPa,78 %
2023-07-11 08:00:00,24 °C,19.9 °C,—,0 mm,13 km/h,—,1017 hPa,78 %
2023-07-11 09:00:00,24.6 °C,18.3 °C,—,0 mm,18.4 km/h,—,1017 hPa,68 %
2023-07-11 10:00:00,25 °C,18.9 °C,—,0 mm,18.4 km/h,—,1017 hPa,69 %
2023-07-11 11:00:00,26 °C,18.9 °C,—,0 mm,20.5 km/h,—,1017 hPa,65 %
2023-07-10 06:00:00,18.6 °C,15.3 °C,—,0 mm,5.4 km/h,—,1017.5 hPa,81 %
2023-07-10 07:00:00,21 °C,18 °C,—,0 mm,1.8 km/h,—,1018 hPa,83 %
2023-07-10 08:00:00,23 °C,16.1 °C,—,0 mm,5.4 km/h,—,1018 hPa,65 %
2023-07-10 09:00:00,24 °C,16 °C,—,0 mm,7.6 km/h,—,1018.3 hPa,61 %
2023-07-10 10:00:00,24 °C,17 °C,—,0 mm,11.2 km/h,—,1018 hPa,65 %
2023-07-10 11:00:00,25 °C,14.2 °C,—,0 mm,11.2 km/h,—,1018 hPa,51 %
2023-07-09 06:00:00,20.1 °C,13.3 °C,—,0 mm,14.8 km/h,—,1015.3 hPa,65 %
2023-07-09 07:00:00,21 °C,11.9 °C,—,0 mm,22.3 km/h,—,1015 hPa,56 %
2023-07-09 08:00:00,22 °C,12 °C,—,0 mm,18.4 km/h,—,1015 hPa,53 %
2023-07-09 09:00:00,23.6 °C,12.6 °C,—,0 mm,18.4 km/h,—,1015.5 hPa,50 %
2023-07-09 10:00:00,24 °C,12.9 °C,—,0 mm,5.4 km/h,—,1015 hPa,50 %
2023-07-09 11:00:00,26 °C,13.2 °C,—,0 mm,35.3 km/h,—,1015 hPa,45 %
2023-07-08 06:00:00,22.3 °C,17 °C,—,0 mm,22.3 km/h,—,1012 hPa,72 %
2023-07-08 07:00:00,22 °C,19.9 °C,—,1.2 mm,11.2 km/h,—,1012 hPa,88 %
2023-07-08 08:00:00,23 °C,20 °C,—,2.7 mm,22.3 km/h,—,1012 hPa,83 %
2023-07-08 09:00:00,23.5 °C,18.8 °C,—,0 mm,29.5 km/h,—,1012.9 hPa,75 %
2023-07-08 10:00:00,25 °C,18.9 °C,—,0 mm,27.7 km/h,—,1013 hPa,69 %
2023-07-08 11:00:00,26 °C,18.9 °C,—,0.7 mm,29.5 km/h,—,1014 hPa,65 %
2023-07-07 06:00:00,23 °C,19.2 °C,—,0 mm,5.4 km/h,—,1010.8 hPa,79 %
2023-07-07 07:00:00,25 °C,18 °C,—,0 mm,1.8 km/h,—,1011 hPa,65 %
2023-07-07 08:00:00,26 °C,20.1 °C,—,0 mm,5.4 km/h,—,1011 hPa,70 %
2023-07-07 09:00:00,25.7 °C,22.2 °C,—,0 mm,9.4 km/h,—,1011.2 hPa,81 %
2023-07-07 10:00:00,27 °C,20.1 °C,—,0 mm,11.2 km/h,—,1011 hPa,66 %
2023-07-07 11:00:00,30 °C,20 °C,—,0 mm,13 km/h,—,1011 hPa,55 %
2023-07-06 06:00:00,24 °C,20.9 °C,—,0 mm,16.6 km/h,—,1009.2 hPa,83 %
2023-07-06 07:00:00,24 °C,20.9 °C,—,0 mm,20.5 km/h,—,1009.5 hPa,83 %
2023-07-06 08:00:00,25 °C,21.1 °C,—,0 mm,25.9 km/h,—,1009.7 hPa,79 %
2023-07-06 09:00:00,27 °C,20.1 °C,—,0 mm,22.3 km/h,—,1009.2 hPa,66 %
2023-07-06 10:00:00,28 °C,21.1 °C,—,0 mm,20.5 km/h,—,1010.1 hPa,66 %
2023-07-06 11:00:00,29 °C,19.9 °C,—,0 mm,25.9 km/h,—,1010.2 hPa,58 %
2023-07-05 06:00:00,23.2 °C,20.3 °C,—,0 mm,14.8 km/h,—,1012.1 hPa,84 %
2023-07-05 07:00:00,24 °C,20.9 °C,—,0 mm,18.4 km/h,—,1012 hPa,83 %
2023-07-05 08:00:00,25 °C,21.1 °C,—,0 mm,24.1 km/h,—,1012 hPa,79 %
2023-07-05 09:00:00,26.6 °C,19.7 °C,—,0 mm,24.1 km/h,—,1011.9 hPa,66 %
2023-07-05 10:00:00,28 °C,20 °C,—,0 mm,24.1 km/h,—,1011 hPa,62 %
