DateTime,TEMP,DWPT,TSUN,PRCP,WSPD,WPGT,PRES,RHUM
2024-11-12 12:00:00,15.4 °C,10 °C,—,0 mm,14.8 km/h,—,1026.3 hPa,70 %
2024-11-12 13:00:00,15.6 °C,9.7 °C,—,0 mm,16.7 km/h,—,1025.9 hPa,68 %
2024-11-12 14:00:00,16 °C,9.9 °C,—,0 mm,18.5 km/h,—,1025.8 hPa,67 %
2024-11-12 15:00:00,16.3 °C,9.9 °C,—,0 mm,18.5 km/h,—,1025.6 hPa,66 %
2024-11-12 16:00:00,15.7 °C,10 °C,—,0 mm,20.4 km/h,—,1025.8 hPa,69 %
2024-11-12 17:00:00,15.2 °C,10.2 °C,—,0 mm,20.4 km/h,—,1025.9 hPa,72 %
2024-11-11 12:00:00,14 °C,9.6 °C,—,0 mm,17 km/h,—,1023.3 hPa,75 %
2024-11-11 13:00:00,16 °C,10.1 °C,—,0 mm,11 km/h,—,1022 hPa,68 %
2024-11-11 14:00:00,17 °C,9.9 °C,—,0 mm,11 km/h,—,1021 hPa,63 %
2024-11-11 15:00:00,16.5 °C,10.4 °C,—,0 mm,11 km/h,—,1022 hPa,67 %
2024-11-11 16:00:00,16 °C,11 °C,—,0 mm,17 km/h,—,1021 hPa,72 %
2024-11-11 17:00:00,16 °C,11 °C,—,0 mm,19 km/h,—,1022 hPa,72 %
2024-11-10 12:00:00,11.9 °C,8.2 °C,—,0 mm,33 km/h,—,1023 hPa,78 %
2024-11-10 13:00:00,12 °C,8.1 °C,—,0 mm,35 km/h,—,1022 hPa,77 %
2024-11-10 14:00:00,13 °C,7 °C,—,0 mm,32 km/h,—,1021 hPa,67 %
2024-11-10 15:00:00,12.5 °C,7.4 °C,—,0 mm,31 km/h,—,1021.5 hPa,71 %
2024-11-10 16:00:00,12 °C,8.1 °C,—,0 mm,33 km/h,—,1021 hPa,77 %
2024-11-10 17:00:00,12 °C,8.1 °C,—,0 mm,26 km/h,—,1021 hPa,77 %
2024-11-09 12:00:00,15.7 °C,6.1 °C,—,0 mm,26 km/h,—,1026.2 hPa,53 %
2024-11-09 13:00:00,17 °C,7.1 °C,—,0 mm,22 km/h,—,1024 hPa,52 %
2024-11-09 14:00:00,16 °C,6.1 °C,—,0 mm,26 km/h,—,1024 hPa,52 %
2024-11-09 15:00:00,16.2 °C,6.3 °C,—,0 mm,26 km/h,—,1024.4 hPa,52 %
2024-11-09 16:00:00,13 °C,8.1 °C,—,0 mm,33 km/h,—,1024 hPa,72 %
2024-11-09 17:00:00,13 °C,8.1 °C,—,0 mm,32 km/h,—,1024 hPa,72 %
2024-11-08 12:00:00,16.9 °C,8.1 °C,—,0 mm,31 km/h,—,1029.8 hPa,56 %
2024-11-08 13:00:00,18 °C,8 °C,—,0 mm,30 km/h,—,1028 hPa,52 %
2024-11-08 14:00:00,18 °C,8 °C,—,0 mm,30 km/h,—,1028 hPa,52 %
2024-11-08 15:00:00,17.5 °C,8.1 °C,—,0 mm,30 km/h,—,1028.4 hPa,54 %
2024-11-08 16:00:00,16 °C,9 °C,—,0 mm,30 km/h,—,1028 hPa,63 %
2024-11-08 17:00:00,15 °C,8 °C,—,0 mm,28 km/h,—,1028 hPa,63 %
2024-11-07 12:00:00,15.5 °C,7.5 °C,—,0 mm,31 km/h,—,1033.6 hPa,59 %
2024-11-07 13:00:00,17 °C,7.9 °C,—,0 mm,32 km/h,—,1032 hPa,55 %
2024-11-07 14:00:00,17 °C,7.1 °C,—,0 mm,33 km/h,—,1032 hPa,52 %
2024-11-07 15:00:00,16.5 °C,7.4 °C,—,0 mm,33 km/h,—,1032.3 hPa,55 %
2024-11-07 16:00:00,15 °C,7.1 °C,—,0 mm,33 km/h,—,1031 hPa,59 %
2024-11-07 17:00:00,15 °C,7.1 °C,—,0 mm,33 km/h,—,1032 hPa,59 %
2024-11-06 12:00:00,14.5 °C,3.3 °C,—,0 mm,22 km/h,—,1031.4 hPa,47 %
2024-11-06 13:00:00,15 °C,4.9 °C,—,0 mm,28 km/h,—,1030 hPa,51 %
2024-11-06 14:00:00,14 °C,5.1 °C,—,0 mm,32 km/h,—,1030 hPa,55 %
2024-11-06 15:00:00,13.9 °C,4.5 °C,—,0 mm,31 km/h,—,1030.9 hPa,53 %
2024-11-06 16:00:00,13 °C,4.9 °C,—,0 mm,32 km/h,—,1030 hPa,58 %
2024-11-06 17:00:00,13 °C,3.9 °C,—,0 mm,35 km/h,—,1030 hPa,54 %
2024-11-05 12:00:00,15.3 °C,4 °C,—,0 mm,26 km/h,—,1030.7 hPa,47 %
2024-11-05 13:00:00,15 °C,4.1 °C,—,0 mm,30 km/h,—,1030 hPa,48 %
2024-11-05 14:00:00,15 °C,3.2 °C,—,0 mm,30 km/h,—,1029 hPa,45 %
2024-11-05 15:00:00,14.7 °C,3.2 °C,—,0 mm,30 km/h,—,1029.8 hPa,46 %
2024-11-05 16:00:00,13 °C,3.1 °C,—,0 mm,28 km/h,—,1029 hPa,51 %
2024-11-05 17:00:00,13 °C,3.1 °C,—,0 mm,30 km/h,—,1029 hPa,51 %
2024-11-04 12:00:00,12.9 °C,4.1 °C,—,0 mm,9 km/h,—,1025 hPa,55 %
2024-11-04 13:00:00,15 °C,4.9 °C,—,0 mm,6 km/h,—,1023 hPa,51 %
2024-11-04 14:00:00,15 °C,6 °C,—,0 mm,7 km/h,—,1023 hPa,55 %
2024-11-04 15:00:00,14.6 °C,5.4 °C,—,0 mm,8 km/h,—,1023.3 hPa,54 %
2024-11-04 16:00:00,14 °C,5.1 °C,—,0 mm,9 km/h,—,1022 hPa,55 %
2024-11-04 17:00:00,13 °C,4.9 °C,—,0 mm,9 km/h,—,1022 hPa,58 %
2024-11-03 12:00:00,15.7 °C,6.7 °C,—,0 mm,41 km/h,—,1027.5 hPa,55 %
2024-11-03 13:00:00,15 °C,6 °C,—,0 mm,33 km/h,—,1028 hPa,55 %
2024-11-03 14:00:00,15 °C,4.9 °C,—,0 mm,33 km/h,—,1027 hPa,51 %
2024-11-03 15:00:00,15.3 °C,5.2 °C,—,0 mm,33 km/h,—,1027.1 hPa,51 %
2024-11-03 16:00:00,14 °C,4 °C,—,0 mm,30 km/h,—,1028 hPa,51 %
2024-11-03 17:00:00,14 °C,4 °C,—,0 mm,32 km/h,—,1027 hPa,51 %
2024-11-02 12:00:00,16.9 °C,11.8 °C,—,0 mm,8 km/h,—,1019.6 hPa,72 %
2024-11-02 13:00:00,17 °C,12.9 °C,—,0 mm,11 km/h,—,1018 hPa,77 %
2024-11-02 14:00:00,18 °C,13.1 °C,—,0 mm,13 km/h,—,1017 hPa,73 %
2024-11-02 15:00:00,17.8 °C,13.1 °C,—,0 mm,13 km/h,—,1017.9 hPa,74 %
2024-11-02 16:00:00,17 °C,12.9 °C,—,0 mm,9 km/h,—,1017 hPa,77 %
2024-11-02 17:00:00,16 °C,12.9 °C,—,0 mm,9 km/h,—,1017 hPa,82 %
2024-11-01 12:00:00,18.4 °C,10 °C,—,0 mm,18 km/h,—,1024.1 hPa,58 %
2024-11-01 13:00:00,20 °C,10.1 °C,—,0 mm,17 km/h,—,1022 hPa,53 %
2024-11-01 14:00:00,20 °C,10.1 °C,—,0 mm,17 km/h,—,1022 hPa,53 %
2024-11-01 15:00:00,20 °C,9.8 °C,—,0 mm,17 km/h,—,1022.4 hPa,52 %
2024-11-01 16:00:00,19 °C,10 °C,—,0 mm,22 km/h,—,1022 hPa,56 %
2024-11-01 17:00:00,18 °C,10.1 °C,—,0 mm,26 km/h,—,1021 hPa,60 %
2024-10-31 12:00:00,18.2 °C,9.8 °C,—,0 mm,18 km/h,—,1024 hPa,58 %
2024-10-31 13:00:00,18 °C,9.1 °C,—,0 mm,24 km/h,—,1023 hPa,56 %
2024-10-31 14:00:00,18 °C,9.1 °C,—,0 mm,22 km/h,—,1022 hPa,56 %
2024-10-31 15:00:00,17.9 °C,8.7 °C,—,0 mm,22 km/h,—,1022.9 hPa,55 %
2024-10-31 16:00:00,17 °C,8.9 °C,—,0 mm,22 km/h,—,1022 hPa,59 %
2024-10-31 17:00:00,17 °C,8.9 °C,—,0 mm,24 km/h,—,1023 hPa,59 %
2024-10-30 12:00:00,18.1 °C,7.8 °C,—,0 mm,21 km/h,—,1023.4 hPa,51 %
2024-10-30 13:00:00,18 °C,5.9 °C,—,0 mm,19 km/h,—,1022 hPa,45 %
2024-10-30 14:00:00,18 °C,5.9 °C,—,0 mm,22 km/h,—,1022 hPa,45 %
2024-10-30 15:00:00,18 °C,6.5 °C,—,0 mm,22 km/h,—,1022.5 hPa,47 %
2024-10-30 16:00:00,17 °C,5.9 °C,—,0 mm,24 km/h,—,1022 hPa,48 %
2024-10-30 17:00:00,16 °C,6.1 °C,—,0 mm,26 km/h,—,1022 hPa,52 %
2024-10-29 12:00:00,18.5 °C,11.8 °C,—,0 mm,15 km/h,—,1024.6 hPa,65 %
2024-10-29 13:00:00,20 °C,11 °C,—,0 mm,15 km/h,—,1023 hPa,56 %
2024-10-29 14:00:00,21 °C,11.1 °C,—,0 mm,19 km/h,—,1023 hPa,53 %
2024-10-29 15:00:00,20.6 °C,10.4 °C,—,0 mm,18 km/h,—,1023.1 hPa,52 %
2024-10-29 16:00:00,19 °C,12 °C,—,0 mm,20 km/h,—,1023 hPa,64 %
2024-10-29 17:00:00,18 °C,12 °C,—,0 mm,19 km/h,—,1023 hPa,68 %
2024-10-28 12:00:00,16.9 °C,11 °C,—,0 mm,8 km/h,—,1025.3 hPa,68 %
2024-10-28 13:00:00,17 °C,11.9 °C,—,0 mm,13 km/h,—,1024 hPa,72 %
2024-10-28 14:00:00,18 °C,12 °C,—,0 mm,11 km/h,—,1023 hPa,68 %
2024-10-28 15:00:00,17.8 °C,11.8 °C,—,0 mm,11 km/h,—,1023.4 hPa,68 %
2024-10-28 16:00:00,17 °C,11.9 °C,—,0 mm,9 km/h,—,1022 hPa,72 %
2024-10-28 17:00:00,17 °C,11.9 °C,—,0 mm,9 km/h,—,1022 hPa,72 %
2024-10-27 12:00:00,18.5 °C,9.8 °C,—,0 mm,18 km/h,—,1026.9 hPa,57 %
2024-10-27 13:00:00,21 °C,9.9 °C,—,0 mm,15 km/h,—,1025 hPa,49 %
2024-10-27 14:00:00,21 °C,11.1 °C,—,0 mm,20 km/h,—,1025 hPa,53 %
2024-10-27 15:00:00,21 °C,11.1 °C,—,0 mm,21 km/h,—,1024.5 hPa,53 %
2024-10-27 16:00:00,18 °C,11.1 °C,—,0 mm,26 km/h,—,1024 hPa,64 %
2024-10-27 17:00:00,17 °C,11.1 °C,—,0 mm,30 km/h,—,1025 hPa,68 %
2024-10-26 12:00:00,17.8 °C,8.1 °C,—,0 mm,22 km/h,—,1027.9 hPa,53 %
2024-10-26 13:00:00,19 °C,8.9 °C,—,0 mm,22 km/h,—,1026 hPa,52 %
2024-10-26 14:00:00,19 °C,10 °C,—,0 mm,24 km/h,—,1026 hPa,56 %
2024-10-26 15:00:00,18.9 °C,9.7 °C,—,0 mm,24 km/h,—,1026.5 hPa,55 %
2024-10-26 16:00:00,17 °C,8.9 °C,—,0 mm,28 km/h,—,1026 hPa,59 %
2024-10-26 17:00:00,17 °C,8.9 °C,—,0 mm,26 km/h,—,1026 hPa,59 %
2024-10-25 12:00:00,17.2 °C,11.5 °C,—,0 mm,26 km/h,—,1027.6 hPa,69 %
2024-10-25 13:00:00,19 °C,10 °C,—,0 mm,35 km/h,—,1027 hPa,56 %
2024-10-25 14:00:00,18 °C,10.1 °C,—,0 mm,30 km/h,—,1027 hPa,60 %
2024-10-25 15:00:00,17.8 °C,10.4 °C,—,0 mm,30 km/h,—,1026.6 hPa,62 %
2024-10-25 16:00:00,17 °C,9.9 °C,—,0 mm,30 km/h,—,1026 hPa,63 %
2024-10-25 17:00:00,17 °C,8.9 °C,—,0 mm,33 km/h,—,1026 hPa,59 %
2024-10-24 12:00:00,18.3 °C,8 °C,—,0 mm,22 km/h,—,1030.9 hPa,51 %
2024-10-24 13:00:00,19 °C,8 °C,—,0 mm,26 km/h,—,1030 hPa,49 %
2024-10-24 14:00:00,19 °C,8 °C,—,0 mm,22 km/h,—,1029 hPa,49 %
2024-10-24 15:00:00,19.2 °C,8.5 °C,—,0 mm,22 km/h,—,1029.9 hPa,50 %
2024-10-24 16:00:00,18 °C,8 °C,—,0 mm,22 km/h,—,1029 hPa,52 %
2024-10-24 17:00:00,18 °C,7.1 °C,—,0 mm,24 km/h,—,1029 hPa,49 %
2024-10-23 12:00:00,18.8 °C,9.3 °C,—,0 mm,21 km/h,—,1029.9 hPa,54 %
2024-10-23 13:00:00,20 °C,9 °C,—,0 mm,15 km/h,—,1029 hPa,49 %
2024-10-23 14:00:00,20 °C,9 °C,—,0 mm,20 km/h,—,1028 hPa,49 %
2024-10-23 15:00:00,19.6 °C,9.5 °C,—,0 mm,21 km/h,—,1029 hPa,52 %
2024-10-23 16:00:00,18 °C,10.1 °C,—,0 mm,26 km/h,—,1028 hPa,60 %
2024-10-23 17:00:00,18 °C,11.1 °C,—,0 mm,28 km/h,—,1028 hPa,64 %
2024-10-22 12:00:00,17.8 °C,7.8 °C,—,0 mm,17 km/h,—,1031.7 hPa,52 %
2024-10-22 13:00:00,18 °C,9.1 °C,—,0 mm,19 km/h,—,1031 hPa,56 %
2024-10-22 14:00:00,18 °C,9.1 °C,—,0 mm,22 km/h,—,1031 hPa,56 %
2024-10-22 15:00:00,17.9 °C,8.5 °C,—,0 mm,22 km/h,—,1030.6 hPa,54 %
2024-10-22 16:00:00,18 °C,9.1 °C,—,0 mm,22 km/h,—,1030 hPa,56 %
2024-10-22 17:00:00,17 °C,9.9 °C,—,0 mm,24 km/h,—,1030 hPa,63 %
2024-10-21 12:00:00,16.3 °C,6.1 °C,—,0 mm,18 km/h,—,1032.9 hPa,51 %
2024-10-21 13:00:00,17 °C,5.9 °C,—,0 mm,11 km/h,—,1032 hPa,48 %
2024-10-21 14:00:00,17 °C,5.9 °C,—,0 mm,15 km/h,—,1032 hPa,48 %
2024-10-21 15:00:00,17.4 °C,6.6 °C,—,0 mm,15 km/h,—,1031.6 hPa,49 %
2024-10-21 16:00:00,16 °C,6.1 °C,—,0 mm,20 km/h,—,1032 hPa,52 %
2024-10-21 17:00:00,15 °C,6 °C,—,0 mm,19 km/h,—,1032 hPa,55 %
2024-10-20 12:00:00,15.5 °C,8.2 °C,—,0 mm,21 km/h,—,1029.8 hPa,62 %
2024-10-20 13:00:00,17 °C,7.1 °C,—,0 mm,26 km/h,—,1029 hPa,52 %
2024-10-20 14:00:00,17 °C,7.9 °C,—,0 mm,30 km/h,—,1029 hPa,55 %
2024-10-20 15:00:00,17 °C,7.9 °C,—,0 mm,30 km/h,—,1029.4 hPa,55 %
2024-10-20 16:00:00,16 °C,7 °C,—,0 mm,32 km/h,—,1029 hPa,55 %
2024-10-20 17:00:00,16 °C,8 °C,—,0 mm,30 km/h,—,1029 hPa,59 %
2024-10-19 12:00:00,15.2 °C,4.6 °C,—,0 mm,15 km/h,—,1026.8 hPa,49 %
2024-10-19 13:00:00,17 °C,4 °C,—,0 mm,17 km/h,—,1026 hPa,42 %
2024-10-19 14:00:00,17 °C,5.9 °C,—,0 mm,22 km/h,—,1026 hPa,48 %
2024-10-19 15:00:00,16.9 °C,5.5 °C,—,0 mm,22 km/h,—,1026.6 hPa,47 %
2024-10-19 16:00:00,16 °C,6.1 °C,—,0 mm,20 km/h,—,1026 hPa,52 %
2024-10-19 17:00:00,15 °C,6 °C,—,0 mm,22 km/h,—,1026 hPa,55 %
2024-10-18 12:00:00,15.7 °C,5.3 °C,—,0 mm,21 km/h,—,1026.5 hPa,50 %
2024-10-18 13:00:00,14 °C,9 °C,—,0 mm,19 km/h,—,1025 hPa,72 %
2024-10-18 14:00:00,15 °C,7.1 °C,—,0 mm,26 km/h,—,1025 hPa,59 %
2024-10-18 15:00:00,14.5 °C,6.8 °C,—,0 mm,26 km/h,—,1025.3 hPa,60 %
2024-10-18 16:00:00,14 °C,5.1 °C,—,0 mm,30 km/h,—,1025 hPa,55 %
2024-10-18 17:00:00,14 °C,5.1 °C,—,0 mm,26 km/h,—,1025 hPa,55 %
2024-10-17 12:00:00,16.7 °C,6.2 °C,—,0 mm,41 km/h,—,1027.1 hPa,50 %
2024-10-17 13:00:00,16 °C,6.1 °C,—,0 mm,39 km/h,—,1026 hPa,52 %
2024-10-17 14:00:00,16 °C,5 °C,—,0 mm,35 km/h,—,1026 hPa,48 %
2024-10-17 15:00:00,16.3 °C,5 °C,—,0 mm,35 km/h,—,1025.9 hPa,47 %
2024-10-17 16:00:00,15 °C,4.1 °C,—,0 mm,30 km/h,—,1026 hPa,48 %
2024-10-17 17:00:00,14 °C,6.1 °C,—,0 mm,30 km/h,—,1027 hPa,59 %
2024-10-16 12:00:00,19.9 °C,13.1 °C,—,0 mm,26 km/h,—,1022.5 hPa,65 %
2024-10-16 13:00:00,21 °C,12.9 °C,—,0 mm,32 km/h,—,1022 hPa,60 %
2024-10-16 14:00:00,19 °C,14.1 °C,—,0 mm,35 km/h,—,1022 hPa,73 %
2024-10-16 15:00:00,18.5 °C,13.8 °C,—,0 mm,35 km/h,—,1022.8 hPa,74 %
2024-10-16 16:00:00,17 °C,11.1 °C,—,0.2 mm,32 km/h,—,1023 hPa,68 %
2024-10-16 17:00:00,17 °C,11.1 °C,—,0 mm,30 km/h,—,1023 hPa,68 %
2024-10-15 12:00:00,21.5 °C,11.5 °C,—,0 mm,17 km/h,—,1019.7 hPa,53 %
2024-10-15 13:00:00,23 °C,12 °C,—,0 mm,20 km/h,—,1018 hPa,50 %
2024-10-15 14:00:00,23 °C,10.1 °C,—,0 mm,22 km/h,—,1018 hPa,44 %
2024-10-15 15:00:00,22.7 °C,10.2 °C,—,0 mm,22 km/h,—,1018.6 hPa,45 %
2024-10-15 16:00:00,21 °C,12.9 °C,—,0 mm,26 km/h,—,1018 hPa,60 %
2024-10-15 17:00:00,20 °C,13 °C,—,0 mm,28 km/h,—,1018 hPa,64 %
2024-10-14 12:00:00,18.8 °C,11.6 °C,—,0 mm,11 km/h,—,1018.4 hPa,63 %
2024-10-14 13:00:00,20 °C,13 °C,—,0 mm,11 km/h,—,1018 hPa,64 %
2024-10-14 14:00:00,21 °C,12.9 °C,—,0 mm,7 km/h,—,1018 hPa,60 %
2024-10-14 15:00:00,20.5 °C,12.7 °C,—,0 mm,8 km/h,—,1018.1 hPa,61 %
2024-10-14 16:00:00,21 °C,12.9 °C,—,0 mm,6 km/h,—,1017 hPa,60 %
2024-10-14 17:00:00,21 °C,8.9 °C,—,0 mm,11 km/h,—,1017 hPa,46 %
2024-10-13 12:00:00,18.8 °C,12.8 °C,—,0 mm,21 km/h,—,1018.9 hPa,68 %
2024-10-13 13:00:00,19 °C,13 °C,—,0 mm,19 km/h,—,1018 hPa,68 %
2024-10-13 14:00:00,18 °C,13.1 °C,—,0 mm,20 km/h,—,1018 hPa,73 %
2024-10-13 15:00:00,18.4 °C,12.8 °C,—,0 mm,21 km/h,—,1018 hPa,70 %
2024-10-13 16:00:00,18 °C,12 °C,—,0 mm,19 km/h,—,1017 hPa,68 %
2024-10-13 17:00:00,18 °C,12 °C,—,0 mm,15 km/h,—,1017 hPa,68 %
2024-10-12 12:00:00,21.9 °C,16.6 °C,—,0.3 mm,30 km/h,—,1013.3 hPa,72 %
2024-10-12 13:00:00,21 °C,16 °C,—,2 mm,30 km/h,—,1013 hPa,73 %
2024-10-12 14:00:00,21 °C,16 °C,—,0 mm,30 km/h,—,1013 hPa,73 %
2024-10-12 15:00:00,21.1 °C,15.4 °C,—,0.3 mm,30 km/h,—,1013.7 hPa,70 %
2024-10-12 16:00:00,20 °C,16 °C,—,0 mm,32 km/h,—,1013 hPa,78 %
2024-10-12 17:00:00,19 °C,16 °C,—,0.1 mm,30 km/h,—,1013 hPa,83 %
2024-10-11 12:00:00,24.4 °C,17.4 °C,—,0 mm,18 km/h,—,1011 hPa,65 %
2024-10-11 13:00:00,26 °C,18.9 °C,—,0 mm,17 km/h,—,1010 hPa,65 %
2024-10-11 14:00:00,25 °C,18 °C,—,0 mm,11 km/h,—,1009 hPa,65 %
2024-10-11 15:00:00,24.6 °C,18.3 °C,—,0 mm,11 km/h,—,1009.8 hPa,68 %
2024-10-11 16:00:00,26 °C,15.1 °C,—,0 mm,7 km/h,—,1009 hPa,51 %
2024-10-11 17:00:00,26 °C,14.1 °C,—,0 mm,4 km/h,—,1009 hPa,48 %
2024-10-10 12:00:00,23.9 °C,15.9 °C,—,0 mm,22 km/h,—,1011.2 hPa,61 %
2024-10-10 13:00:00,24 °C,17 °C,—,0 mm,17 km/h,—,1010 hPa,65 %
2024-10-10 14:00:00,24 °C,17 °C,—,0 mm,11 km/h,—,1010 hPa,65 %
2024-10-10 15:00:00,24.1 °C,16.9 °C,—,0 mm,11 km/h,—,1009.9 hPa,64 %
2024-10-10 16:00:00,24 °C,14.1 °C,—,0 mm,2 km/h,—,1009 hPa,54 %
2024-10-10 17:00:00,24 °C,14.1 °C,—,0 mm,4 km/h,—,1009 hPa,54 %
2024-10-09 12:00:00,22.8 °C,16.8 °C,—,0 mm,17 km/h,—,1013.5 hPa,69 %
2024-10-09 13:00:00,23 °C,17 °C,—,0 mm,13 km/h,—,1013 hPa,69 %
2024-10-09 14:00:00,23 °C,17 °C,—,0 mm,17 km/h,—,1013 hPa,69 %
2024-10-09 15:00:00,22.7 °C,17.2 °C,—,0 mm,17 km/h,—,1012.5 hPa,71 %
2024-10-09 16:00:00,24 °C,15 °C,—,0 mm,20 km/h,—,1012 hPa,57 %
2024-10-09 17:00:00,23 °C,16.1 °C,—,0 mm,15 km/h,—,1011 hPa,65 %
2024-10-08 12:00:00,23.5 °C,11.9 °C,—,0 mm,13 km/h,—,1020.5 hPa,48 %
2024-10-08 13:00:00,25 °C,10.1 °C,—,0 mm,11 km/h,—,1019 hPa,39 %
2024-10-08 14:00:00,26 °C,10.2 °C,—,0 mm,15 km/h,—,1019 hPa,37 %
2024-10-08 15:00:00,26.1 °C,9.9 °C,—,0 mm,15 km/h,—,1019.1 hPa,36 %
2024-10-08 16:00:00,24 °C,12 °C,—,0 mm,20 km/h,—,1018 hPa,47 %
2024-10-08 17:00:00,24 °C,12.9 °C,—,0 mm,24 km/h,—,1018 hPa,50 %
2024-10-07 12:00:00,22.6 °C,16.4 °C,—,0.4 mm,9 km/h,—,1015.4 hPa,68 %
2024-10-07 13:00:00,22 °C,16.1 °C,—,0 mm,15 km/h,—,1015 hPa,69 %
2024-10-07 14:00:00,23 °C,15.1 °C,—,0 mm,15 km/h,—,1015 hPa,61 %
2024-10-07 15:00:00,23.2 °C,15.5 °C,—,0 mm,15 km/h,—,1015.7 hPa,62 %
2024-10-07 16:00:00,23 °C,15.1 °C,—,0 mm,19 km/h,—,1015 hPa,61 %
2024-10-07 17:00:00,22 °C,15.1 °C,—,0 mm,20 km/h,—,1016 hPa,65 %
2024-10-06 12:00:00,23.5 °C,19 °C,—,0 mm,9 km/h,—,1010.5 hPa,76 %
2024-10-06 13:00:00,26 °C,16 °C,—,0 mm,7 km/h,—,1010 hPa,54 %
2024-10-06 14:00:00,26 °C,15.1 °C,—,0 mm,9 km/h,—,1009 hPa,51 %
2024-10-06 15:00:00,26.2 °C,15.3 °C,—,0 mm,9 km/h,—,1009.4 hPa,51 %
2024-10-06 16:00:00,25 °C,17 °C,—,0 mm,7 km/h,—,1009 hPa,61 %
2024-10-06 17:00:00,24 °C,15 °C,—,0 mm,13 km/h,—,1009 hPa,57 %
2024-10-05 12:00:00,26 °C,14.1 °C,—,0 mm,11 km/h,—,1013 hPa,48 %
2024-10-05 13:00:00,28 °C,13.1 °C,—,0 mm,6 km/h,—,1012 hPa,40 %
2024-10-05 14:00:00,30 °C,12.9 °C,—,0 mm,6 km/h,—,1011 hPa,35 %
2024-10-05 15:00:00,29.6 °C,13 °C,—,0 mm,5 km/h,—,1011.3 hPa,36 %
2024-10-05 16:00:00,30 °C,12 °C,—,0 mm,7 km/h,—,1010 hPa,33 %
2024-10-05 17:00:00,28 °C,12 °C,—,0 mm,9 km/h,—,1010 hPa,37 %
2024-10-04 12:00:00,23.7 °C,16.2 °C,—,0 mm,9 km/h,—,1015.7 hPa,63 %
2024-10-04 13:00:00,25 °C,15 °C,—,0 mm,11 km/h,—,1014 hPa,54 %
2024-10-04 14:00:00,26 °C,14.1 °C,—,0 mm,11 km/h,—,1014 hPa,48 %
2024-10-04 15:00:00,25.6 °C,14.4 °C,—,0 mm,11 km/h,—,1014.3 hPa,50 %
2024-10-04 16:00:00,26 °C,10.2 °C,—,0 mm,9 km/h,—,1013 hPa,37 %
2024-10-04 17:00:00,26 °C,10.2 °C,—,0 mm,6 km/h,—,1013 hPa,37 %
2024-10-03 12:00:00,21.9 °C,15.3 °C,—,0 mm,15 km/h,—,1015.8 hPa,66 %
2024-10-03 13:00:00,23 °C,15.1 °C,—,0 mm,13 km/h,—,1015 hPa,61 %
2024-10-03 14:00:00,23 °C,16.1 °C,—,0 mm,11 km/h,—,1015 hPa,65 %
2024-10-03 15:00:00,22.2 °C,14.8 °C,—,0 mm,11 km/h,—,1015.5 hPa,63 %
2024-10-03 16:00:00,23 °C,16.1 °C,—,0 mm,7 km/h,—,1015 hPa,65 %
2024-10-03 17:00:00,22 °C,15.1 °C,—,0 mm,6 km/h,—,1015 hPa,65 %
2024-10-02 12:00:00,19.9 °C,11.4 °C,—,0 mm,9 km/h,—,1015.3 hPa,58 %
2024-10-02 13:00:00,21 °C,11.9 °C,—,0 mm,11 km/h,—,1015 hPa,56 %
2024-10-02 14:00:00,20 °C,13 °C,—,0 mm,13 km/h,—,1015 hPa,64 %
2024-10-02 15:00:00,20.4 °C,12.4 °C,—,0 mm,13 km/h,—,1015.1 hPa,60 %
2024-10-02 16:00:00,20 °C,12 °C,—,0 mm,9 km/h,—,1015 hPa,60 %
2024-10-02 17:00:00,21 °C,12.9 °C,—,0 mm,4 km/h,—,1015 hPa,60 %
2024-10-01 12:00:00,17.7 °C,7.4 °C,—,0 mm,9 km/h,—,1011.8 hPa,51 %
2024-10-01 13:00:00,18 °C,9.1 °C,—,0 mm,17 km/h,—,1011 hPa,56 %
2024-10-01 14:00:00,18 °C,8 °C,—,0 mm,19 km/h,—,1011 hPa,52 %
2024-10-01 15:00:00,18.4 °C,7.8 °C,—,0 mm,18 km/h,—,1011.1 hPa,50 %
2024-10-01 16:00:00,18 °C,8 °C,—,0 mm,20 km/h,—,1012 hPa,52 %
2024-10-01 17:00:00,17 °C,7.1 °C,—,0 mm,15 km/h,—,1012 hPa,52 %
2024-09-30 12:00:00,17.9 °C,11.9 °C,—,0 mm,33 km/h,—,1011.6 hPa,68 %
2024-09-30 13:00:00,18 °C,12 °C,—,0 mm,24 km/h,—,1012 hPa,68 %
2024-09-30 14:00:00,18 °C,11.1 °C,—,0 mm,24 km/h,—,1012 hPa,64 %
2024-09-30 15:00:00,18.2 °C,10.8 °C,—,0.3 mm,24 km/h,—,1012.4 hPa,62 %
2024-09-30 16:00:00,18 °C,12 °C,—,0 mm,11 km/h,—,1012 hPa,68 %
2024-09-30 17:00:00,18 °C,11.1 °C,—,0 mm,20 km/h,—,1012 hPa,64 %
2024-09-29 12:00:00,23.6 °C,20.3 °C,—,0 mm,13 km/h,—,1008.8 hPa,82 %
2024-09-29 13:00:00,25 °C,20 °C,—,0 mm,13 km/h,—,1008 hPa,74 %
2024-09-29 14:00:00,25 °C,20 °C,—,0 mm,11 km/h,—,1007 hPa,74 %
2024-09-29 15:00:00,25.3 °C,19.7 °C,—,0 mm,11 km/h,—,1007.1 hPa,71 %
2024-09-29 16:00:00,26 °C,18.9 °C,—,0 mm,9 km/h,—,1006 hPa,65 %
